PerNo,yyyy,PerStatus,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,眷屬量,通勤成本,歸屬部門
143,2015,0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,4.0,11.0,0.0,0.0,2.0,7.0,6.0,0.0,0.0,2.0,1.0,2.0,1.0,4.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0,1.0,8.0,20071.0
144,2015,0,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,7.0,1.0,4.0,4.0,0.0,0.0,0.0,8.0,20123.0
145,2015,0,0.0,1.0,4.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,5.0,5.0,2.0,3.0,1.0,3.0,2.0,0.0,8.0,20130.0
146,2015,0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,1.0,1.0,0.0,10.0,4.0,2.0,7.0,1.0,4.0,4.0,0.0,0.0,1.0,8.0,8157.0
152,2015,0,1.0,1.0,4.0,13.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,3.0,5.0,1.0,6.0,1.0,0.0,2.0,17.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,5.0,1.0,2.0,2.0,0.0,1.0,2.0,14.0,13191.0
153,2015,0,0.0,2.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0,10.0,0.0,0.0,1.0,0.0,4.0,5.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,10.0,20071.0
157,2015,0,1.0,2.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,7.0,10.0,4.0,11.0,1.0,6.0,6.0,1.0,1.0,1.0,8.0,2185.0
158,2015,0,1.0,1.0,2.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,18.0,0.0,1.0,1.0,3.0,6.0,0.0,0.0,4.0,0.0,3.0,7.0,1.0,4.0,6.0,1.0,3.0,2.0,2.0,1.0,2.0,8.0,20089.0
159,2015,0,1.0,2.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,2.0,10.0,2.0,4.0,3.0,3.0,1.0,0.0,6.0,10005.0
160,2015,0,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,19039.0
162,2015,0,0.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,1.0,11.0,0.0,0.0,3.0,7.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,2.0,5.0,1.0,5.0,4.0,2.0,2.0,1.0,2.0,1.0,0.0,9.0,14195.0
163,2015,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,7.0,1.0,0.0,4.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,5.0,7.0,1.0,3.0,3.0,0.0,0.0,2.0,8.0,14040.0
165,2015,0,0.0,1.0,4.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,8.0,17108.0
167,2015,0,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,2.0,0.0,1.0,7.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,3.0,1.0,2.0,1.0,8.0,4.0,6.0,1.0,3.0,2.0,1.0,0.0,2.0,8.0,20208.0
169,2015,0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,9.0,1.0,4.0,4.0,2.0,1.0,1.0,8.0,2197.0
170,2015,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,3.0,0.0,4.0,1.0,5.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,14048.0
171,2015,0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,1.0,1.0,6.0,0.0,0.0,4.0,13.0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,3.0,0.0,2.0,10.0,4.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,1.0,8.0,2058.0
173,2015,0,1.0,1.0,3.0,13.0,6.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,2.0,17.0,3.0,0.0,1.0,6.0,6.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,4.0,8.0,1.0,3.0,3.0,0.0,1.0,1.0,9.0,13049.0
177,2015,0,1.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,1.0,5.0,0.0,0.0,1.0,19.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,4.0,0.0,3.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,16178.0
183,2015,0,0.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,1.0,6.0,1.0,0.0,2.0,6.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,12.0,1.0,6.0,3.0,5.0,2.0,1.0,9.0,14040.0
186,2015,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,5.0,7.0,1.0,3.0,3.0,0.0,0.0,2.0,12.0,8157.0
194,2015,0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,8.0,2.0,12.0,1.0,7.0,7.0,0.0,1.0,2.0,8.0,13084.0
195,2015,0,1.0,1.0,4.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,7.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,10.0,1.0,6.0,6.0,0.0,0.0,3.0,8.0,18025.0
199,2015,0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,1.0,0.0,6.0,0.0,2.0,4.0,3.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,5.0,6.0,1.0,3.0,1.0,3.0,1.0,1.0,8.0,20069.0
203,2015,0,1.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,8.0,2.0,8.0,1.0,4.0,3.0,1.0,1.0,2.0,8.0,16086.0
204,2015,0,1.0,1.0,7.0,19.0,1.0,0.0,1.0,0.0,0.0,1.0,23.0,1.0,5.0,3.0,6.0,2.0,0.0,4.0,4.0,2.0,0.0,2.0,1.0,4.0,0.0,0.0,3.0,0.0,5.0,5.0,5.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,8.0,19166.0
209,2015,0,0.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,1.0,6.0,3.0,2.0,1.0,4.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,14040.0
210,2015,0,0.0,1.0,7.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,5.0,10.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,2.0,0.0,1.0,5.0,4.0,5.0,8.0,1.0,5.0,4.0,1.0,1.0,0.0,8.0,14077.0
212,2015,0,0.0,2.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,5.0,1.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,9.0,2.0,9.0,2.0,4.0,3.0,1.0,1.0,0.0,8.0,8107.0
214,2015,0,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,14.0,20069.0
215,2015,0,0.0,1.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,2.0,6.0,0.0,0.0,2.0,12.0,1.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,4.0,12.0,1.0,5.0,5.0,1.0,1.0,1.0,8.0,13049.0
220,2015,0,1.0,1.0,4.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,4.0,5.0,0.0,0.0,2.0,1.0,2.0,6.0,1.0,5.0,7.0,1.0,3.0,3.0,1.0,1.0,2.0,8.0,13151.0
228,2015,0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,2.0,12.0,1.0,6.0,6.0,0.0,1.0,1.0,8.0,14048.0
229,2015,0,1.0,1.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,1.0,2.0,6.0,0.0,0.0,4.0,23.0,2.0,1.0,1.0,2.0,7.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,5.0,7.0,1.0,2.0,2.0,0.0,0.0,1.0,9.0,13151.0
230,2015,0,0.0,1.0,7.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,2.0,6.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,4.0,8.0,0.0,0.0,2.0,0.0,2.0,5.0,8.0,2.0,5.0,1.0,3.0,2.0,2.0,2.0,3.0,6.0,17041.0
235,2015,0,1.0,1.0,3.0,14.0,6.0,0.0,0.0,0.0,1.0,1.0,19.0,3.0,5.0,3.0,6.0,0.0,1.0,3.0,34.0,3.0,1.0,1.0,6.0,5.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,4.0,6.0,1.0,3.0,3.0,0.0,0.0,2.0,8.0,14193.0
241,2015,0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,6.0,5.0,0.0,0.0,2.0,0.0,3.0,5.0,9.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0,2197.0
245,2015,0,0.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,5.0,3.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,9.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,8.0,2197.0
249,2015,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,1.0,1.0,23.0,1.0,5.0,0.0,6.0,2.0,0.0,2.0,25.0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,8.0,14040.0
252,2015,0,1.0,1.0,3.0,18.0,4.0,0.0,1.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,3.0,0.0,4.0,2.0,1.0,4.0,6.0,1.0,2.0,2.0,0.0,0.0,1.0,8.0,18111.0
259,2015,0,1.0,1.0,4.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,3.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,5.0,7.0,2.0,3.0,2.0,1.0,1.0,0.0,7.0,20017.0
266,2015,0,1.0,1.0,2.0,8.0,6.0,0.0,0.0,0.0,0.0,1.0,23.0,5.0,1.0,1.0,6.0,0.0,2.0,1.0,29.0,1.0,0.0,1.0,5.0,6.0,0.0,0.0,3.0,1.0,2.0,7.0,1.0,5.0,8.0,1.0,3.0,3.0,0.0,0.0,2.0,8.0,8126.0
269,2015,0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,3.0,0.0,7.0,10.0,1.0,5.0,6.0,2.0,3.0,1.0,3.0,2.0,1.0,9.0,8206.0
271,2015,0,0.0,2.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,5.0,8.0,1.0,5.0,4.0,2.0,1.0,2.0,8.0,17047.0
273,2015,0,0.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,6.0,0.0,2.0,5.0,1.0,0.0,2.0,6.0,8.0,0.0,0.0,1.0,0.0,3.0,5.0,5.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,14040.0
279,2015,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,2.0,6.0,2.0,0.0,1.0,10.0,0.0,0.0,3.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,2.0,9.0,5.0,7.0,1.0,2.0,2.0,0.0,0.0,0.0,8.0,8074.0
281,2015,0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,5.0,2.0,6.0,0.0,0.0,2.0,12.0,1.0,0.0,2.0,4.0,10.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,5.0,7.0,1.0,3.0,3.0,0.0,0.0,1.0,8.0,2058.0
282,2015,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,1.0,6.0,0.0,0.0,2.0,12.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,9.0,5.0,9.0,1.0,5.0,4.0,2.0,2.0,0.0,8.0,8157.0
283,2015,0,1.0,1.0,4.0,13.0,1.0,0.0,1.0,0.0,0.0,1.0,23.0,2.0,5.0,5.0,6.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,1.0,0.0,2.0,10.0,1.0,4.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,8.0,13034.0
284,2015,0,0.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,2.0,6.0,0.0,0.0,2.0,6.0,0.0,1.0,1.0,4.0,8.0,0.0,0.0,1.0,0.0,0.0,10.0,5.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,20071.0
285,2015,0,0.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,2.0,7.0,8.0,2.0,9.0,1.0,5.0,2.0,6.0,2.0,2.0,8.0,20054.0
287,2015,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,3.0,2.0,2.0,4.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,2.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,11.0,8157.0
289,2015,0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,5.0,6.0,0.0,0.0,1.0,0.0,2.0,10.0,8.0,2.0,12.0,1.0,6.0,6.0,0.0,0.0,2.0,8.0,13168.0
290,2015,0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,1.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,5.0,10.0,5.0,7.0,1.0,5.0,5.0,0.0,0.0,1.0,8.0,8126.0
291,2015,0,1.0,1.0,7.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,4.0,6.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,1.0,1.0,1.0,5.0,8.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,8.0,17108.0
294,2015,0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,5.0,5.0,0.0,0.0,1.0,6.0,1.0,0.0,4.0,5.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,11.0,1.0,6.0,6.0,1.0,0.0,2.0,8.0,8194.0
296,2015,0,0.0,2.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,5.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,2.0,9.0,1.0,5.0,4.0,2.0,1.0,1.0,8.0,8107.0
302,2015,0,1.0,1.0,3.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,1.0,1.0,4.0,0.0,1.0,1.0,12.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,3.0,1.0,5.0,2.0,1.0,4.0,5.0,1.0,2.0,1.0,2.0,0.0,1.0,7.0,11051.0
305,2015,0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,2.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,8.0,6.0,6.0,0.0,0.0,2.0,0.0,2.0,6.0,8.0,2.0,13.0,1.0,7.0,7.0,1.0,1.0,1.0,8.0,13168.0
306,2015,0,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,5.0,7.0,2.0,4.0,3.0,2.0,1.0,1.0,13.0,19039.0
308,2015,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,2.0,6.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,3.0,13.0,1.0,7.0,6.0,2.0,1.0,1.0,8.0,14195.0
311,2015,0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,5.0,1.0,3.0,1.0,3.0,3.0,0.0,8.0,8012.0
313,2015,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,1.0,1.0,0.0,6.0,3.0,0.0,2.0,23.0,1.0,0.0,3.0,4.0,6.0,0.0,0.0,2.0,0.0,2.0,1.0,9.0,5.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,8.0,14040.0
314,2015,0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,5.0,5.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,2.0,10.0,0.0,0.0,2.0,0.0,2.0,2.0,10.0,2.0,13.0,1.0,7.0,7.0,1.0,1.0,2.0,8.0,8181.0
321,2015,0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,5.0,2.0,0.0,2.0,8.0,1.0,0.0,2.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,5.0,6.0,2.0,3.0,1.0,3.0,1.0,1.0,8.0,8028.0
322,2015,0,1.0,1.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,3.0,10.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,17047.0
325,2015,0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,0.0,6.0,1.0,2.0,2.0,8.0,1.0,0.0,2.0,7.0,9.0,0.0,0.0,1.0,1.0,0.0,5.0,9.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,8.0,8038.0
332,2015,0,0.0,1.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,2.0,5.0,1.0,2.0,3.0,10.0,1.0,0.0,2.0,2.0,5.0,0.0,0.0,2.0,1.0,1.0,7.0,1.0,5.0,11.0,1.0,6.0,6.0,1.0,1.0,1.0,8.0,16070.0
333,2015,0,1.0,1.0,6.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,1.0,6.0,0.0,2.0,2.0,13.0,3.0,0.0,1.0,4.0,4.0,0.0,0.0,4.0,1.0,4.0,3.0,1.0,4.0,10.0,1.0,5.0,5.0,0.0,0.0,2.0,8.0,14040.0
338,2015,0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,8.0,2.0,4.0,4.0,1.0,1.0,0.0,8.0,8028.0
339,2015,0,0.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,5.0,0.0,6.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,2.0,8.0,6.0,7.0,0.0,0.0,0.0,10.0,2.0,2.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,10.0,20054.0
343,2015,0,1.0,1.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,17.0,2.0,5.0,0.0,6.0,0.0,0.0,4.0,3.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,2.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,8.0,10155.0
344,2015,0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,2.0,6.0,1.0,0.0,5.0,4.0,6.0,0.0,0.0,3.0,0.0,3.0,2.0,7.0,5.0,10.0,1.0,5.0,4.0,1.0,1.0,2.0,8.0,20123.0
346,2015,0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,15.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,12.0,1.0,7.0,7.0,0.0,1.0,1.0,9.0,13147.0
350,2015,0,1.0,1.0,3.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,1.0,0.0,6.0,0.0,0.0,3.0,10.0,0.0,0.0,1.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,5.0,6.0,2.0,3.0,1.0,3.0,2.0,1.0,8.0,20130.0
351,2015,0,1.0,1.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,1.0,1.0,6.0,0.0,0.0,1.0,7.0,1.0,0.0,2.0,3.0,10.0,0.0,0.0,5.0,1.0,5.0,2.0,1.0,4.0,6.0,1.0,2.0,1.0,1.0,1.0,3.0,8.0,4010.0
352,2015,0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,0.0,6.0,4.0,2.0,5.0,9.0,1.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,5.0,9.0,1.0,3.0,2.0,2.0,2.0,3.0,8.0,2197.0
353,2015,0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,1.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,2.0,8.0,2.0,4.0,4.0,1.0,1.0,1.0,8.0,8157.0
355,2015,0,1.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,2.0,11.0,1.0,6.0,6.0,0.0,1.0,1.0,8.0,8126.0
