PerNo,yyyy,PerStatus,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,眷屬量,通勤成本,歸屬部門
6925,2015,1,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,5.0,1.0,6.0,3.0,0.0,3.0,4.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,9.0,10.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,10.0,19039.0
7052,2015,1,1.0,1.0,7.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,6.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,20184.0
7113,2015,1,0.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,8.0,1.0,5.0,5.0,2.0,1.0,0.0,8.0,10011.0
7124,2015,1,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,4.0,0.0,5.0,7.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,2.0,0.0,3.0,10.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,14048.0
7223,2015,1,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,11.0,6.0,0.0,0.0,0.0,46.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,10.0,1.0,5.0,4.0,2.0,3.0,1.0,9.0,8142.0
7258,2015,1,1.0,1.0,4.0,13.0,5.0,0.0,1.0,1.0,0.0,1.0,22.0,3.0,1.0,1.0,6.0,0.0,0.0,5.0,20.0,2.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,8.0,13151.0
7280,2015,1,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,5.0,1.0,6.0,1.0,0.0,1.0,3.0,3.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,19138.0
7331,2015,1,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,3.0,5.0,7.0,2.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,10.0,14195.0
7335,2015,1,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,3.0,6.0,0.0,0.0,2.0,14.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,2.0,7.0,1.0,2.0,2.0,0.0,0.0,2.0,6.0,20089.0
7337,2015,1,1.0,1.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,3.0,6.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,4.0,2.0,7.0,1.0,3.0,2.0,3.0,1.0,0.0,6.0,10008.0
7397,2015,1,1.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,23.0,5.0,1.0,0.0,5.0,1.0,2.0,1.0,15.0,1.0,0.0,2.0,6.0,6.0,0.0,0.0,3.0,1.0,2.0,7.0,1.0,5.0,9.0,1.0,5.0,5.0,0.0,0.0,2.0,9.0,8145.0
7496,2015,1,0.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,1.0,1.0,6.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,2.0,1.0,7.0,1.0,2.0,5.0,8.0,1.0,3.0,1.0,3.0,1.0,0.0,6.0,14040.0
7524,2015,1,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,3.0,1.0,6.0,0.0,0.0,1.0,8.0,1.0,0.0,2.0,5.0,6.0,0.0,0.0,4.0,0.0,2.0,10.0,1.0,5.0,4.0,1.0,2.0,2.0,0.0,0.0,2.0,8.0,4045.0
7577,2015,1,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,6.0,9.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,2.0,11.0,1.0,7.0,7.0,0.0,0.0,2.0,8.0,13034.0
7686,2015,1,1.0,1.0,4.0,17.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,1.0,5.0,15.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,8.0,1.0,4.0,3.0,3.0,1.0,1.0,9.0,17033.0
7711,2015,1,1.0,1.0,3.0,19.0,4.0,0.0,1.0,0.0,0.0,1.0,23.0,3.0,1.0,5.0,6.0,0.0,0.0,3.0,8.0,5.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,6.0,1.0,2.0,2.0,0.0,0.0,1.0,8.0,19043.0
7792,2015,1,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,5.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,8.0,19039.0
7887,2015,1,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,1.0,12.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,9.0,1.0,4.0,2.0,4.0,2.0,0.0,8.0,8038.0
7947,2015,1,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,4.0,9.0,2.0,4.0,3.0,3.0,0.0,0.0,8.0,20127.0
7989,2015,1,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,3.0,6.0,0.0,0.0,2.0,3.0,0.0,0.0,4.0,5.0,11.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,3.0,11.0,1.0,6.0,5.0,1.0,1.0,2.0,8.0,14048.0
8238,2015,1,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,14.0,8012.0
8320,2015,1,1.0,1.0,3.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,5.0,8.0,1.0,4.0,3.0,2.0,1.0,2.0,8.0,20037.0
8453,2015,1,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,10.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,11.0,1.0,6.0,6.0,1.0,1.0,0.0,8.0,8012.0
8477,2015,1,1.0,1.0,2.0,19.0,4.0,0.0,1.0,0.0,1.0,0.0,22.0,5.0,5.0,3.0,6.0,0.0,0.0,1.0,10.0,8.0,0.0,2.0,6.0,9.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,9.0,1.0,4.0,2.0,5.0,2.0,2.0,8.0,19135.0
8569,2015,1,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0,1.0,0.0,5.0,3.0,0.0,3.0,8.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,8.0,16086.0
8718,2015,1,1.0,1.0,2.0,20.0,2.0,0.0,1.0,0.0,0.0,1.0,23.0,3.0,1.0,0.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,3.0,1.0,2.0,4.0,1.0,4.0,6.0,1.0,3.0,3.0,0.0,0.0,0.0,8.0,20089.0
14,2016,1,1.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,6.0,0.0,1.0,0.0,10.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,4045.0
123,2016,1,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,6.0,0.0,1.0,5.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,1.0,9.0,2197.0
144,2016,1,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,6.0,5.0,0.0,1.0,4.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,5.0,8.0,1.0,4.0,4.0,0.0,0.0,0.0,8.0,20123.0
152,2016,1,1.0,1.0,4.0,13.0,1.0,1.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,7.0,6.0,0.0,0.0,6.0,12.0,1.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,6.0,1.0,2.0,2.0,0.0,1.0,2.0,14.0,13191.0
167,2016,1,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,1.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,3.0,0.0,3.0,1.0,9.0,5.0,7.0,1.0,3.0,3.0,1.0,0.0,2.0,8.0,20208.0
173,2016,1,1.0,1.0,3.0,13.0,6.0,0.0,0.0,1.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,6.0,14.0,1.0,0.0,2.0,6.0,6.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,4.0,8.0,1.0,3.0,3.0,0.0,1.0,1.0,9.0,13049.0
229,2016,1,1.0,1.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,22.0,2.0,0.0,1.0,4.0,7.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,5.0,7.0,1.0,2.0,2.0,0.0,0.0,0.0,9.0,13159.0
284,2016,1,0.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,5.0,3.0,6.0,0.0,0.0,2.0,8.0,0.0,0.0,1.0,7.0,11.0,2.0,2.0,1.0,0.0,0.0,10.0,1.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,8.0,20071.0
418,2016,1,0.0,1.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,1.0,6.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,0.0,1.0,1.0,1.0,10.0,8.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,0.0,8.0,17112.0
463,2016,1,0.0,1.0,7.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,8.0,8126.0
473,2016,1,1.0,1.0,7.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,3.0,6.0,1.0,3.0,3.0,1.0,1.0,2.0,8.0,20069.0
513,2016,1,0.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,9.0,0.0,2.0,8.0,2.0,0.0,1.0,3.0,7.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,13159.0
538,2016,1,0.0,1.0,4.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,5.0,0.0,5.0,2.0,0.0,1.0,28.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,16178.0
717,2016,1,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,6.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,14195.0
761,2016,1,0.0,2.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,2.0,10.0,1.0,5.0,5.0,1.0,1.0,2.0,8.0,14053.0
830,2016,1,1.0,1.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,1.0,6.0,3.0,0.0,4.0,4.0,0.0,0.0,1.0,3.0,6.0,0.0,1.0,0.0,0.0,0.0,10.0,5.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,13.0,10011.0
880,2016,1,0.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,5.0,5.0,3.0,2.0,0.0,1.0,7.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,2.0,1.0,3.0,6.0,2.0,5.0,9.0,2.0,5.0,3.0,4.0,1.0,1.0,4.0,20017.0
893,2016,1,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,8.0,4.0,7.0,0.0,0.0,3.0,0.0,2.0,10.0,5.0,2.0,12.0,1.0,7.0,6.0,1.0,2.0,0.0,8.0,14067.0
989,2016,1,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,4.0,6.0,0.0,0.0,4.0,12.0,1.0,0.0,2.0,3.0,6.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,4.0,6.0,1.0,3.0,2.0,1.0,1.0,1.0,8.0,13191.0
1021,2016,1,1.0,1.0,3.0,20.0,5.0,0.0,1.0,0.0,0.0,1.0,23.0,2.0,1.0,0.0,6.0,0.0,0.0,3.0,4.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,2.0,6.0,1.0,3.0,3.0,0.0,0.0,1.0,8.0,20130.0
1049,2016,1,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,1.0,2.0,6.0,0.0,0.0,4.0,10.0,1.0,0.0,2.0,6.0,5.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,2.0,0.0,1.0,0.0,8.0,13151.0
1069,2016,1,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,10.0,2.0,5.0,2.0,3.0,3.0,0.0,0.0,0.0,8.0,20069.0
1122,2016,1,1.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,3.0,1.0,5.0,2.0,1.0,4.0,8.0,1.0,4.0,4.0,1.0,1.0,2.0,8.0,8181.0
1151,2016,1,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,1.0,0.0,6.0,0.0,0.0,3.0,5.0,0.0,0.0,4.0,7.0,11.0,0.0,0.0,1.0,0.0,1.0,2.0,7.0,2.0,9.0,1.0,4.0,3.0,2.0,1.0,1.0,8.0,8157.0
1156,2016,1,1.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,1.0,6.0,5.0,1.0,0.0,1.0,8.0,1.0,0.0,1.0,3.0,9.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,11.0,1.0,5.0,5.0,1.0,1.0,0.0,9.0,8028.0
1164,2016,1,0.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,5.0,15.0,5.0,0.0,0.0,4.0,3.0,0.0,0.0,6.0,4.0,7.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,2.0,12.0,1.0,7.0,6.0,2.0,1.0,2.0,9.0,14077.0
1226,2016,1,1.0,1.0,3.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,22.0,2.0,5.0,0.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,4.0,6.0,1.0,3.0,3.0,0.0,0.0,1.0,9.0,5027.0
1276,2016,1,1.0,1.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,2.0,6.0,1.0,3.0,3.0,0.0,0.0,0.0,8.0,5163.0
1381,2016,1,0.0,1.0,4.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,5.0,2.0,6.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,2.0,6.0,1.0,3.0,3.0,1.0,1.0,0.0,8.0,14048.0
1421,2016,1,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,5.0,0.0,6.0,1.0,0.0,1.0,14.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,2.0,8.0,14053.0
1422,2016,1,1.0,1.0,3.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,6.0,7.0,2.0,8.0,1.0,4.0,1.0,5.0,2.0,0.0,9.0,10005.0
1432,2016,1,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0,5.0,1.0,6.0,1.0,2.0,1.0,12.0,0.0,0.0,1.0,4.0,10.0,0.0,0.0,2.0,1.0,2.0,2.0,8.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,8.0,20208.0
1446,2016,1,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,10.0,10.0,2.0,5.0,2.0,2.0,2.0,0.0,0.0,1.0,8.0,20069.0
1506,2016,1,1.0,1.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,11.0,1.0,4.0,3.0,3.0,1.0,3.0,9.0,20019.0
1529,2016,1,1.0,1.0,3.0,20.0,4.0,0.0,1.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,7.0,8.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,1.0,8.0,20019.0
1536,2016,1,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,9.0,2101.0
1571,2016,1,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,6.0,1.0,0.0,6.0,8.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,3.0,5.0,10.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,13084.0
1596,2016,1,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,3.0,12.0,1.0,7.0,5.0,4.0,2.0,2.0,9.0,8142.0
1695,2016,1,0.0,1.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,5.0,1.0,6.0,0.0,0.0,2.0,4.0,1.0,0.0,2.0,0.0,6.0,0.0,7.0,1.0,0.0,0.0,2.0,4.0,2.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,8.0,2058.0
1707,2016,1,1.0,1.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,7.0,1.0,0.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,10155.0
1737,2016,1,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,11.0,14067.0
1849,2016,1,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,14.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,2.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,7.0,13084.0
1929,2016,1,1.0,1.0,4.0,20.0,1.0,0.0,0.0,1.0,1.0,0.0,21.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,9.0,0.0,0.0,3.0,7.0,10.0,3.0,2.0,0.0,0.0,0.0,10.0,7.0,2.0,8.0,2.0,3.0,3.0,0.0,0.0,2.0,8.0,20071.0
1950,2016,1,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,2.0,6.0,1.0,2.0,3.0,5.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,1.0,1.0,0.0,10.0,1.0,2.0,5.0,2.0,3.0,3.0,1.0,1.0,0.0,8.0,8074.0
1975,2016,1,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,3.0,0.0,3.0,6.0,2.0,0.0,2.0,3.0,6.0,0.0,0.0,2.0,1.0,3.0,1.0,10.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,2.0,11.0,13159.0
2031,2016,1,1.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,2.0,6.0,1.0,0.0,4.0,18.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,3.0,0.0,3.0,6.0,1.0,5.0,8.0,1.0,3.0,3.0,0.0,0.0,2.0,9.0,14048.0
2172,2016,1,1.0,1.0,3.0,20.0,1.0,0.0,1.0,0.0,0.0,1.0,21.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,20.0,1.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,11.0,20019.0
2208,2016,1,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,9.0,9.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,2197.0
2241,2016,1,1.0,1.0,7.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,2.0,1.0,0.0,1.0,8.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,8.0,9132.0
2289,2016,1,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,4.0,5.0,1.0,6.0,0.0,0.0,5.0,6.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,4.0,0.0,1.0,1.0,9.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,13151.0
2328,2016,1,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,1.0,1.0,6.0,0.0,0.0,1.0,11.0,1.0,0.0,1.0,5.0,8.0,0.0,0.0,2.0,1.0,1.0,10.0,1.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,8.0,4125.0
2350,2016,1,0.0,1.0,7.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,2.0,0.0,3.0,5.0,5.0,5.0,5.0,1.0,2.0,2.0,2.0,1.0,0.0,8.0,20134.0
2352,2016,1,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,10.0,9.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,8.0,2101.0
